"log2","VSN","GI","median","mean","Quantile","CycLoess","RLR","RT-median","RT-mean","RT-Loess","RT-VSN"
1.20925274602902e-05,0.000836802507155385,0.00551486712237752,0.0161204949902072,0.00952812024804571,0.00588946588682644,0.0148297015253912,0.000647574910435216,0.0161204949902072,0.00952812024804571,0.0148297015253912,0.000836802507155385
0.00347204733081782,0.240881675373594,0.974721913770458,0.454238707374771,0.918297125681048,0.21913195755432,0.207162760086223,0.376732431050518,0.454238707374771,0.918297125681048,0.207162760086223,0.240881675373594
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0.23275017127356,0.170263219296926,0.125521452229974,0.160767314228121,0.126899074054017,0.181980946795387,0.179917264511958,0.169560391688863,0.160767314228121,0.126899074054017,0.179917264511958,0.170263219296926
0.00275129840706814,0.0185330364414553,0.166935398613694,0.121215636706651,0.177205899510692,0.00192404834240777,0.00470602632989557,0.0149761848374266,0.121215636706651,0.177205899510692,0.00470602632989557,0.0185330364414553
0.000269329649322921,0.00246218525514946,0.0111581019415158,0.00512031435765731,0.0120848243492132,0.00271872422182806,0.00216974492473074,0.00151896383003955,0.00512031435765731,0.0120848243492132,0.00216974492473074,0.00246218525514946
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0.837929234831308,0.293981482117585,0.0303705916836052,0.508110387357246,0.0342198747681207,0.840483033160959,0.0400930253802333,0.0651850980824105,0.508110387357246,0.0342198747681207,0.0400930253802333,0.293981482117585
0.850094022763707,0.018298366132983,0.00301329760206107,0.187395772325179,0.00172731767171683,0.159044096786837,0.0015183751166455,0.0618049718190885,0.187395772325179,0.00172731767171683,0.0015183751166455,0.018298366132983
0.00247300218294345,0.0163857219881098,0.515801217999034,0.0971234812144125,0.563158741008993,0.0572247704394073,0.00357276845273533,0.0170297487187239,0.0971234812144125,0.563158741008993,0.00357276845273533,0.0163857219881098
0.00395771985885729,0.204912613996761,0.740686113799354,0.508826634861904,0.687211875638115,0.0841598497124151,0.669957005421209,0.864824925132585,0.508826634861904,0.687211875638115,0.669957005421209,0.204912613996761
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0.000701052243939332,0.0841611878887242,0.408804974481787,0.194004158899858,0.448063098129241,0.380195174099101,0.960403632469912,0.318944164597714,0.194004158899858,0.448063098129241,0.960403632469912,0.0841611878887242
8.97828796057183e-07,1.02064495270309e-06,1.9793354291174e-05,8.71736377308163e-06,4.42999690962787e-05,0.00029846430208356,0.00131734773138625,5.40896640988437e-05,8.71736377308163e-06,4.42999690962787e-05,0.00131734773138625,1.02064495270309e-06
3.06916654313545e-08,7.23059869174457e-10,1.10788344849966e-09,7.41179291523701e-12,9.18078485739674e-10,2.13800720000468e-11,7.23419653252e-10,2.61542312985504e-10,7.41179291523701e-12,9.18078485739674e-10,7.23419653252e-10,7.23059869174457e-10
0.126127838468529,0.00495673863285885,0.000850793459747443,0.0511184913176678,0.000562704613754305,0.0213163623532356,0.017890564667172,0.0513429679214149,0.0511184913176678,0.000562704613754305,0.017890564667172,0.00495673863285885
0.000183800647639548,0.00229711105606917,0.0321956360362177,0.0358379959447433,0.0387652841202024,0.00971557048647253,0.110923177088952,0.0714259175559974,0.0358379959447433,0.0387652841202024,0.110923177088952,0.00229711105606917
0.000133881630238407,0.000445106015927854,0.0495425564882539,0.027953614522541,0.066626285974784,0.000518978168410409,0.0308436546170662,0.552449091293753,0.027953614522541,0.066626285974784,0.0308436546170662,0.000445106015927854
9.64267858075322e-08,6.63701742374654e-07,3.06261580305211e-05,0.00135153133806349,4.17759102600013e-05,2.63648062390998e-06,1.12466518494003e-05,2.62923274617293e-06,0.00135153133806349,4.17759102600013e-05,1.12466518494003e-05,6.63701742374654e-07
0.0268617511597393,0.191400290473493,0.849967436688393,0.343656524335643,0.786301206026568,0.473287236971552,0.154493044840286,0.593990750923265,0.343656524335643,0.786301206026568,0.154493044840286,0.191400290473493
0.516330252630603,0.358826170673652,0.269095110603874,0.373368196932484,0.271514745237707,0.509810456715517,0.496884978083103,0.397744130794825,0.373368196932484,0.271514745237707,0.496884978083103,0.358826170673652
0.0234014974605375,0.00282802571070707,0.00125011292021316,0.00448428598825644,0.00108111236590301,0.0137490807622344,0.00192830282985802,0.00310770272743828,0.00448428598825644,0.00108111236590301,0.00192830282985802,0.00282802571070707
0.00220049610069393,0.0124458947353601,0.276787799795802,0.17732043429423,0.355752649579592,0.00503226023988985,0.018327276983809,0.0191936746820664,0.17732043429423,0.355752649579592,0.018327276983809,0.0124458947353601
0.503171532056357,0.63124178164185,0.119621404885182,0.767198732599262,0.108622923030272,0.652619634704595,0.942086611531416,0.750798386240886,0.767198732599262,0.108622923030272,0.942086611531416,0.63124178164185
8.52203425204493e-06,2.612324369222e-05,0.000163400981187428,0.0014852663412879,0.000152725101199801,2.31220836494965e-05,2.16572474587667e-05,2.4568174211332e-05,0.0014852663412879,0.000152725101199801,2.16572474587667e-05,2.612324369222e-05
0.650035404451023,0.929332431348802,0.799802278910994,0.913452077933869,0.782617457894406,0.706669642193576,0.704744205429871,0.891527440082328,0.913452077933869,0.782617457894406,0.704744205429871,0.929332431348802
0.00412934351492182,0.0227173374067962,0.351862202561461,0.108990176104246,0.41988596881355,0.0368042659093464,0.0223411845918735,0.0240083337563861,0.108990176104246,0.41988596881355,0.0223411845918735,0.0227173374067962
0.00498251375880047,0.030238984575241,0.623571158146581,0.217244925388376,0.678756437189164,0.00137708906038971,0.420319169681907,0.101248740465796,0.217244925388376,0.678756437189164,0.420319169681907,0.030238984575241
0.0184015290701015,0.0326854969523337,0.060157766247051,0.0376611666188283,0.0610994088195305,0.0284968980864378,0.0287292474731126,0.0367111251806214,0.0376611666188283,0.0610994088195305,0.0287292474731126,0.0326854969523337
0.000589454996464421,0.0113871110808361,0.594925202819224,0.210647673900056,0.647106311333495,0.787705433099693,0.365924217216371,0.905040007859545,0.210647673900056,0.647106311333495,0.365924217216371,0.0113871110808361
0.000142069910965291,0.000104832198225444,0.0532173911393731,0.0645413360304629,0.0828758674823632,0.665378094703848,0.309077529873797,0.308064093968114,0.0645413360304629,0.0828758674823632,0.309077529873797,0.000104832198225444
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0.704118908239634,0.0483870459238455,0.0133494264600674,0.246795547933772,0.0153559419388896,0.176575104723285,0.787138458400849,0.706950610885375,0.246795547933772,0.0153559419388896,0.787138458400849,0.0483870459238455
0.076623826019554,0.697020927689415,0.244990295533438,0.829420335017871,0.213267144833238,0.185937884683974,0.467605709888762,0.59855567276163,0.829420335017871,0.213267144833238,0.467605709888762,0.697020927689415
0.00106413465575341,0.0203086922692503,0.0782535938947347,0.0669578738883578,0.115746348286499,0.0235946446693958,0.0367513833799076,0.0118008158688385,0.0669578738883578,0.115746348286499,0.0367513833799076,0.0203086922692503
0.0593127936971585,0.480208081672408,0.610465834886638,0.696072234668635,0.549715810976731,0.376245089390815,0.026422611095147,0.524141128130292,0.696072234668635,0.549715810976731,0.026422611095147,0.480208081672408
0.00565983984637786,0.0776204926991871,0.271625327112883,0.18729487375298,0.315201460965189,0.0745621890687902,0.16666380525616,0.045453891006656,0.18729487375298,0.315201460965189,0.16666380525616,0.0776204926991871
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2.23545899514199e-07,2.54209975521285e-08,1.23650988114018e-05,0.000176538514478802,1.07501415456058e-05,2.89839220221383e-05,7.40993670501939e-08,8.51290775754894e-09,0.000176538514478802,1.07501415456058e-05,7.40993670501939e-08,2.54209975521285e-08
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0.896860678135493,0.366830011435427,0.0993836934780439,0.523114478066604,0.0898785857410273,0.716738793623586,0.279784774452289,0.463958190520116,0.523114478066604,0.0898785857410273,0.279784774452289,0.366830011435427
0.0649437813300516,0.610590401609657,0.616729526332416,0.667966949374052,0.565897776288437,0.505097793702716,0.371366269023491,0.606056430742202,0.667966949374052,0.565897776288437,0.371366269023491,0.610590401609657
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0.00522313502384991,0.000134367009403727,1.07559188876084e-05,0.00146797143886763,1.11350201348361e-05,0.00104595520582409,0.000187546954296225,0.000163609625685366,0.00146797143886763,1.11350201348361e-05,0.000187546954296225,0.000134367009403727
0.0148217975374176,0.0196581261864728,0.117419410319123,0.0843686064534335,0.136136308335269,0.366935749293149,0.0154356736374744,0.000714733066704614,0.0843686064534335,0.136136308335269,0.0154356736374744,0.0196581261864728
0.0039164939671172,0.0011631358564514,0.000557028739255174,0.000343648467129482,0.000511226758833848,0.000421320485277696,0.00097622892611256,0.00143274301435196,0.000343648467129482,0.000511226758833848,0.00097622892611256,0.0011631358564514
0.000779448752572727,0.000180306790523884,3.21311605754939e-05,0.000759618949060554,2.93265125743653e-05,0.00114493217893898,2.95927986109526e-06,7.63703392259889e-08,0.000759618949060554,2.93265125743653e-05,2.95927986109526e-06,0.000180306790523884
0.0251673890727471,0.343436857671148,0.806792495148151,0.503591828509283,0.757327741580382,0.0153015256183457,0.972608382591076,0.671655869548774,0.503591828509283,0.757327741580382,0.972608382591076,0.343436857671148
0.000264492783969184,0.0112938285409104,0.485633318664366,0.171719144362773,0.560806880478396,0.0158734488731046,0.427550697906769,0.074505797325796,0.171719144362773,0.560806880478396,0.427550697906769,0.0112938285409104
3.72538488940394e-06,4.54376293079572e-05,0.000293561809873304,0.000713877626527473,0.000327611403909146,0.000272028068529453,3.29129455585889e-05,3.65750170346005e-05,0.000713877626527473,0.000327611403909146,3.29129455585889e-05,4.54376293079572e-05
0.059810857050487,0.561018157454783,0.698190528098121,0.668546563918337,0.662893950030148,0.537055643687845,0.466613205795847,0.682220701199659,0.668546563918337,0.662893950030148,0.466613205795847,0.561018157454783
0.000700624029202568,0.000563784430852736,0.000151950307132617,0.0017615457934154,0.000151940387784236,3.47523021724485e-05,1.13482803792789e-05,2.18988312919395e-05,0.0017615457934154,0.000151940387784236,1.13482803792789e-05,0.000563784430852736
0.443688424444284,0.659325178514962,0.102278649444009,0.796145226623279,0.0790420311596077,0.362977083573079,0.638365474030935,0.478231700429039,0.796145226623279,0.0790420311596077,0.638365474030935,0.659325178514962
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0.000771403900395781,0.0228024150596435,0.209261314002558,0.135697064239988,0.239188835857043,0.0161163126083504,0.0226728964661057,0.0114534721582232,0.135697064239988,0.239188835857043,0.0226728964661057,0.0228024150596435
0.0438640888105419,0.852782658587121,0.0855714564413845,0.900712089102302,0.0645738052463953,0.212507953119734,0.000575847897643657,0.0188264960710057,0.900712089102302,0.0645738052463953,0.000575847897643657,0.852782658587121
0.000760852748603265,0.000633932551093681,0.00296699131002713,0.000287623867271268,0.00374781549926829,0.000503256128685593,0.00015197902668081,7.8865162529108e-05,0.000287623867271268,0.00374781549926829,0.00015197902668081,0.000633932551093681
0.298762633975101,0.625477073779548,0.999991734648279,0.653845153352451,0.975632988102702,0.353754526838199,0.636696370937896,0.514415719040055,0.653845153352451,0.975632988102702,0.636696370937896,0.625477073779548
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2.09330429196474e-05,0.00403386311740078,0.0933107322068076,0.086935956895292,0.104683497430615,0.00314126438388745,0.127791854619212,0.00763570522747212,0.086935956895292,0.104683497430615,0.127791854619212,0.00403386311740078
0.120687659163072,0.629127113248888,0.490161159331473,0.745149738119298,0.462108055521926,0.350993479195082,0.974906055021151,0.984586362541051,0.745149738119298,0.462108055521926,0.974906055021151,0.629127113248888
0.554149638589459,0.186747502623236,0.0883498911854436,0.214146989141457,0.0763723817273469,0.130450305044084,0.235383382191485,0.184376700376306,0.214146989141457,0.0763723817273469,0.235383382191485,0.186747502623236
1.24642999288094e-06,1.73990830654022e-07,2.10924432535616e-07,6.07003272224709e-08,1.60714732468565e-07,9.88130981844121e-08,2.83628863853665e-07,9.62410719857122e-08,6.07003272224709e-08,1.60714732468565e-07,2.83628863853665e-07,1.73990830654022e-07
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0.0121375867938511,0.000782652248165189,0.000169370724113368,0.00935617375896804,7.69203186234242e-05,0.203915010323986,0.0496829671532215,0.00881757060104405,0.00935617375896804,7.69203186234242e-05,0.0496829671532215,0.000782652248165189
0.905303719626435,0.323992011449418,0.0882338143331169,0.422351177882896,0.0842581216728552,0.490123606057317,0.0935021266238544,0.144494560604134,0.422351177882896,0.0842581216728552,0.0935021266238544,0.323992011449418
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2.51858849853606e-10,2.62634557772379e-08,1.80256409090091e-06,0.000163209305832117,2.18843389492873e-06,1.18230328733119e-05,3.31326011665746e-08,9.69548981177541e-09,0.000163209305832117,2.18843389492873e-06,3.31326011665746e-08,2.62634557772379e-08
0.840884311267674,0.595102244914922,0.441082151923597,0.611466659187828,0.422587557038523,0.608317618622385,0.648215432912371,0.642115906038311,0.611466659187828,0.422587557038523,0.648215432912371,0.595102244914922
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0.263087095130277,0.502660207181431,0.799462827461953,0.3439414889633,0.830070776184823,0.424364038543315,0.625955902756733,0.410494268416735,0.3439414889633,0.830070776184823,0.625955902756733,0.502660207181431
0.19827735523908,0.926665722295648,0.167367711419368,0.981923253274548,0.151983598060716,0.672524626042357,0.898516608903899,0.49032306544908,0.981923253274548,0.151983598060716,0.898516608903899,0.926665722295648
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1.08767142942049e-13,4.99249568854277e-09,1.57589504101151e-07,2.11217971170125e-05,3.55704463715173e-07,8.75725142444383e-08,9.78081278445859e-09,4.98912123718012e-10,2.11217971170125e-05,3.55704463715173e-07,9.78081278445859e-09,4.99249568854277e-09
